time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1996-06-16T02:43:03.390Z,-22.146,-67.43,150,4.3,mb,,,,1.1,us,usp0007jua,2014-11-07T01:00:38.106Z,Chile-Bolivia border region,earthquake,,,,6,reviewed,us,us
1996-06-25T21:58:05.360Z,-20.998,-67.448,223.2,3.6,mb,,,,1.1,us,usp0007k9b,2014-11-07T01:00:40.639Z,"88 km SW of Uyuni, Bolivia",earthquake,,15.1,,2,reviewed,us,us
1996-06-30T01:00:15.400Z,-18.769,-66.873,268.2,4.5,mb,,,,1,us,usp0007kfu,2014-11-07T01:00:41.486Z,"18 km NW of Challapata, Bolivia",earthquake,,5,,53,reviewed,us,us
1996-07-11T07:56:14.590Z,-22.346,-67.336,175.4,3.1,mb,,,,1.3,us,usp0007ky7,2014-11-07T01:00:47.384Z,Chile-Bolivia border region,earthquake,,15.8,,1,reviewed,us,us
1996-07-20T04:17:33.950Z,-20.993,-68.591,130,4.1,mb,,,,1.1,us,usp0007m9y,2014-11-07T01:00:48.751Z,Chile-Bolivia border region,earthquake,,,,13,reviewed,us,us
1996-07-22T00:55:20.800Z,-20.953,-68.197,162.8,4.3,mb,,,,1,us,usp0007mcn,2014-11-07T01:00:49.120Z,"150 km WSW of Colchani, Bolivia",earthquake,,13.6,,16,reviewed,us,us
1996-07-23T07:28:13.660Z,-19.093,-66.864,252.3,4.1,mb,,,,0.9,us,usp0007mfm,2014-11-07T01:00:49.889Z,"23 km SSW of Challapata, Bolivia",earthquake,,7.8,,10,reviewed,us,us
1996-08-08T01:19:34.700Z,-22.135,-63.719,531,3.9,mb,,,,0.7,us,usp0007n87,2014-11-07T01:00:56.792Z,"13 km SSW of Yacuiba, Bolivia",earthquake,,12.1,,6,reviewed,us,us
1996-08-12T00:17:46.940Z,-18.149,-63.767,53.1,4.7,mb,,,,1.2,us,usp0007ney,2014-11-07T01:00:58.377Z,"11 km ENE of Samaipata, Bolivia",earthquake,,,,24,reviewed,us,us
1996-08-14T05:51:14.090Z,-20.205,-68.502,145.8,4,mb,,,,0.6,us,usp0007nj7,2014-11-07T01:00:58.889Z,"164 km W of Colchani, Bolivia",earthquake,,13,,4,reviewed,us,us
1996-08-17T08:36:19.610Z,-18.728,-67.31,241.4,4.1,mb,,,,1.3,us,usp0007npx,2014-11-07T01:00:59.560Z,"52 km WSW of Totoral, Bolivia",earthquake,,10.3,,18,reviewed,us,us
1996-09-21T02:53:18.610Z,-18.999,-67.531,224.3,5.7,mwc,,,,1.07,us,usp0007q83,2022-04-29T20:34:15.488Z,"80 km W of Challapata, Bolivia",earthquake,,,,,reviewed,us,hrv
1996-09-23T00:48:32.340Z,-18.179,-66.035,250,4.1,mb,,,,1.38,us,usp0007qbp,2014-11-07T01:01:12.804Z,"Oruro-Potosi border region, Bolivia",earthquake,,,,3,reviewed,us,us
1996-09-26T14:36:35.530Z,-20.737,-68.439,164.2,4,mb,,,,0.91,us,usp0007qh2,2014-11-07T01:01:13.380Z,"164 km WSW of Colchani, Bolivia",earthquake,,,,1,reviewed,us,us
1996-09-28T23:49:28.830Z,-19.482,-67.445,224.2,3.9,mb,,,,0.37,us,usp0007qnq,2014-11-07T01:01:14.449Z,"95 km SW of Challapata, Bolivia",earthquake,,12.9,,1,reviewed,us,us
1996-11-05T13:43:33.520Z,-19.143,-67.215,250,4.6,mb,,,,1.14,us,usp0007sg1,2014-11-07T01:01:32.789Z,"53 km WSW of Challapata, Bolivia",earthquake,,,,4,reviewed,us,us
1996-12-14T03:52:15.730Z,-20.962,-67.41,200,4.3,mb,,,,1.15,us,usp0007udx,2014-11-07T01:01:46.953Z,"82 km SW of Uyuni, Bolivia",earthquake,,,,1,reviewed,us,us
1996-12-29T18:58:01.050Z,-17.207,-68.67,200,3.8,mb,,,,1.12,us,usp0007v5q,2014-11-07T01:01:50.764Z,"72 km S of Tiahuanaco, Bolivia",earthquake,,,,1,reviewed,us,us
1997-01-18T20:49:55.770Z,-17.363,-68.839,196.4,3.4,mb,,,,0.31,us,usp0007w1c,2014-11-07T01:01:58.581Z,"70 km NW of Curahuara de Carangas, Bolivia",earthquake,,6.8,,1,reviewed,us,us
1997-01-23T02:15:22.970Z,-21.999,-65.719,276.2,7.1,mwc,,,,0.94,us,usp0007w7v,2022-04-29T16:42:04.212Z,"16 km NW of Villazón, Bolivia",earthquake,,,,,reviewed,us,hrv
1997-01-28T18:05:32.360Z,-20.747,-67.279,200,4.3,mb,,,,1.23,us,usp0007wfg,2014-11-07T01:02:00.799Z,"57 km SW of Uyuni, Bolivia",earthquake,,,,3,reviewed,us,us
1997-01-31T19:28:43.570Z,-18.343,-67.925,250,3.2,mb,,,,0.69,us,usp0007wkf,2014-11-07T01:02:01.297Z,"75 km SE of Curahuara de Carangas, Bolivia",earthquake,,,,1,reviewed,us,us
1997-02-05T03:21:49.370Z,-20.782,-67.344,200,3.5,mb,,,,1.12,us,usp0007wt5,2014-11-07T01:02:06.397Z,"64 km WSW of Uyuni, Bolivia",earthquake,,,,1,reviewed,us,us
1997-02-05T13:58:15.620Z,-14.243,-65.85,33,3.9,mb,,,,1.21,us,usp0007wtq,2014-11-07T01:02:06.631Z,"71 km SW of Santa Ana de Yacuma, Bolivia",earthquake,,,,1,reviewed,us,us
1997-02-08T12:18:48.720Z,-21.509,-66.723,226.1,4.6,mb,,,,1.07,us,usp0007wy1,2014-11-07T01:02:07.553Z,"82 km SW of Atocha, Bolivia",earthquake,,,,1,reviewed,us,us
1997-03-06T22:19:31.500Z,-22.039,-65.836,261.2,4.2,mb,,,,0.71,us,usp0007ydp,2014-11-07T01:02:18.197Z,"25 km WNW of Villazón, Bolivia",earthquake,,8,,5,reviewed,us,us
1997-04-16T09:09:00.940Z,-22.116,-63.701,529.2,4.1,mb,,,,0.84,us,usp00080nr,2014-11-07T01:02:35.380Z,"11 km SSW of Yacuiba, Bolivia",earthquake,,6.4,,5,reviewed,us,us
1997-04-19T03:00:22.030Z,-20.215,-68.524,100,4.4,mb,,,,1.63,us,usp00080td,2014-11-07T01:02:35.941Z,"166 km W of Colchani, Bolivia",earthquake,,,,4,reviewed,us,us
1997-04-25T06:04:35.890Z,-21.049,-67.581,227.2,3.7,mb,,,,0.73,us,usp000817p,2014-11-07T01:02:38.293Z,"102 km SW of Uyuni, Bolivia",earthquake,,17.6,,1,reviewed,us,us
1997-05-06T19:53:55.850Z,-13.682,-67.18,650,3.5,mb,,,,0.97,us,usp00081vm,2014-11-07T01:02:44.924Z,"62 km NNW of Santa Rosa, Bolivia",earthquake,,,,1,reviewed,us,us
1997-06-11T00:58:12.730Z,-19.2,-68.817,134.3,4.7,mb,,,,1,us,usp00083cn,2014-11-07T01:02:55.035Z,"153 km SSW of Curahuara de Carangas, Bolivia",earthquake,,,,17,reviewed,us,us
1997-06-12T19:03:41.450Z,-21.796,-68.633,123.3,3.9,mb,,,,1.15,us,usp00083er,2014-11-07T01:02:55.723Z,Chile-Bolivia border region,earthquake,,14.3,,3,reviewed,us,us
1997-06-18T08:35:36.160Z,-21.132,-67.32,186.9,4,mb,,,,1.13,us,usp00083p8,2014-11-07T01:02:58.091Z,"90 km SW of Uyuni, Bolivia",earthquake,,8.8,,2,reviewed,us,us
1997-06-22T01:28:26.250Z,-21.918,-63.645,550,4.3,mb,,,,1.33,us,usp00083tk,2014-11-07T01:02:59.145Z,"11 km NNE of Yacuiba, Bolivia",earthquake,,,,4,reviewed,us,us
1997-06-30T07:41:32.880Z,-21.449,-66.634,240.2,4.6,mb,,,,1.31,us,usp000845a,2014-11-07T01:03:01.194Z,"71 km SW of Atocha, Bolivia",earthquake,,,,34,reviewed,us,us
1997-07-10T18:52:53.770Z,-21.28,-67.439,50,3.9,mb,,,,1.05,us,usp00084ny,2014-11-07T01:03:07.800Z,"111 km SW of Uyuni, Bolivia",earthquake,,,,1,reviewed,us,us
1997-08-18T18:01:45.810Z,-21.098,-66.362,253,4.6,mb,,,,1.15,us,usp00086dp,2014-11-07T01:03:19.396Z,"23 km SW of Atocha, Bolivia",earthquake,,10,,4,reviewed,us,us
1997-08-26T13:17:47.870Z,-21.139,-68.184,134.2,4.9,mb,,,,0.99,us,usp00086r3,2014-11-07T01:03:20.851Z,"159 km SW of Colchani, Bolivia",earthquake,,,,12,reviewed,us,us
1997-09-04T21:23:26.140Z,-17.67,-69.086,150,4.7,mb,,,,1.21,us,usp000874w,2014-11-07T01:03:27.208Z,"72 km WNW of Curahuara de Carangas, Bolivia",earthquake,,,,5,reviewed,us,us
1997-09-10T21:02:42.950Z,-21.419,-66.728,220,4.5,mb,,,,1.01,us,usp00087cv,2014-11-07T01:03:28.337Z,"75 km SW of Atocha, Bolivia",earthquake,,4.3,,10,reviewed,us,us
1997-09-24T20:46:25.540Z,-19.35,-68.809,142.3,4.8,mb,,,,1.35,us,usp00087z5,2014-11-07T01:03:31.023Z,"168 km SSW of Curahuara de Carangas, Bolivia",earthquake,,13,,3,reviewed,us,us
1997-10-10T08:17:47.120Z,-22.004,-67.058,200,3.6,mb,,,,1.12,us,usp00088u2,2014-11-07T01:03:40.876Z,"146 km SW of Atocha, Bolivia",earthquake,,,,1,reviewed,us,us
1997-10-29T08:37:56.840Z,-18.72,-69.12,132,4.8,mb,,,,0.97,us,usp00089rk,2014-11-07T01:03:46.799Z,"119 km SW of Curahuara de Carangas, Bolivia",earthquake,,,,24,reviewed,us,us
1997-11-27T02:45:50.720Z,-20.58,-66.483,247.7,4.5,mb,,,,0.99,us,usp0008bd7,2014-11-07T01:03:57.642Z,"38 km ESE of Uyuni, Bolivia",earthquake,,,,6,reviewed,us,us
1997-12-09T14:23:45.270Z,-20.236,-68.365,132.5,5.7,mwc,,,,0.99,us,usp0008cbb,2022-04-29T17:11:57.489Z,"149 km W of Colchani, Bolivia",earthquake,,,,,reviewed,us,hrv
1998-01-13T20:35:17.220Z,-22.124,-63.815,524.7,4.4,mb,,,,0.74,us,usp0008e9d,2014-11-07T01:04:19.967Z,"18 km SW of Yacuiba, Bolivia",earthquake,,7.9,,1,reviewed,us,us
1998-01-18T20:31:23.020Z,-20.894,-66.914,200,4.6,mb,,,,1.11,us,usp0008ekz,2014-11-07T01:04:21.152Z,"48 km S of Uyuni, Bolivia",earthquake,,,,3,reviewed,us,us
1998-01-29T04:54:44.420Z,-20.552,-67.628,185.2,4.1,mb,,,,1.03,us,usp0008f4h,2014-11-07T01:04:23.766Z,"77 km WSW of Colchani, Bolivia",earthquake,,9.5,,3,reviewed,us,us
1998-02-28T10:03:45.200Z,-20.845,-67.092,210.6,3.7,mb,,,,0.79,us,usp0008gqm,2014-11-07T01:04:35.926Z,"50 km SSW of Uyuni, Bolivia",earthquake,,8.2,,1,reviewed,us,us
1998-03-01T01:51:02.130Z,-18.306,-65.895,45.9,5.3,mwc,,,,1.22,us,usp0008grf,2022-04-29T17:20:25.002Z,"45 km NNE of Colquechaca, Bolivia",earthquake,,10,,,reviewed,us,hrv
1998-03-02T18:08:53.660Z,-17.131,-64.91,33,3.8,mb,,,,1.14,us,usp0008gue,2014-11-07T01:04:39.363Z,"30 km ESE of Chimoré, Bolivia",earthquake,,,,1,reviewed,us,us
1998-03-22T18:51:00.320Z,-21.296,-68.459,112.1,4.7,mb,,,,1,us,usp0008hvb,2014-11-07T01:04:48.873Z,Chile-Bolivia border region,earthquake,,,,11,reviewed,us,us
1998-03-28T11:44:28.860Z,-16.926,-69.3,179.8,4.6,mb,,,,0.99,us,usp0008j5k,2014-11-07T01:04:51.018Z,Peru-Bolivia border region,earthquake,,5.8,,29,reviewed,us,us
1998-04-06T14:28:46.420Z,-19.858,-67.767,268.1,3.8,mb,,,,0.78,us,usp0008jnp,2014-11-07T01:04:57.473Z,"99 km WNW of Colchani, Bolivia",earthquake,,11.5,,3,reviewed,us,us
1998-04-13T18:08:27.190Z,-20.692,-68.372,128.2,3.9,mb,,,,0.43,us,usp0008k4z,2014-11-07T01:04:59.471Z,"156 km WSW of Colchani, Bolivia",earthquake,,16.9,,2,reviewed,us,us
1998-04-17T03:05:01.810Z,-18.472,-68.991,151.9,4,mb,,,,0.14,us,usp0008kda,2014-11-07T01:05:00.258Z,"89 km SW of Curahuara de Carangas, Bolivia",earthquake,,13.9,,3,reviewed,us,us
1998-04-24T06:41:21.090Z,-17.922,-69.195,146.7,4.5,mb,,,,0.93,us,usp0008kvr,2014-11-07T01:05:04.049Z,"80 km W of Curahuara de Carangas, Bolivia",earthquake,,7.9,,7,reviewed,us,us
1998-05-10T08:39:15.000Z,-22.133,-63.585,528.3,4.2,mb,,,,0.66,us,usp0008mtr,2014-11-07T01:05:12.004Z,"16 km SE of Yacuiba, Bolivia",earthquake,,6.7,,3,reviewed,us,us
1998-05-22T04:35:50.330Z,-17.938,-65.594,33,4.8,mb,,,,1.23,us,usp0008nhk,2014-11-07T01:05:15.046Z,"26 km W of Mizque, Bolivia",earthquake,,,,53,reviewed,us,us
1998-05-22T04:48:50.440Z,-17.731,-65.431,24,6.6,mwb,,,,1.36,us,usp0008nhp,2022-04-29T17:27:11.176Z,"25 km NNW of Mizque, Bolivia",earthquake,,,,,reviewed,us,us
1998-05-22T04:56:16.790Z,-18.005,-65.82,33,5.3,mb,,,,1.23,us,usp0008nhq,2014-11-07T01:05:15.204Z,"Potosi-Chuquisaca border region, Bolivia",earthquake,,,,9,reviewed,us,us
1998-05-22T05:09:19.700Z,-17.987,-65.008,33,4,mb,,,,1.38,us,usp0008nhr,2014-11-07T01:05:15.208Z,"30 km NE of Aiquile, Bolivia",earthquake,,,,1,reviewed,us,us
1998-05-22T05:43:28.180Z,-18.021,-65.052,33,4.1,mb,,,,1.18,us,usp0008nht,2014-11-07T01:05:15.212Z,"24 km NE of Aiquile, Bolivia",earthquake,,,,5,reviewed,us,us
1998-05-22T05:44:03.730Z,-17.974,-65.202,33,4.5,mb,,,,0.95,us,usp0008nhu,2014-11-07T01:05:15.214Z,"15 km ESE of Mizque, Bolivia",earthquake,,,,7,reviewed,us,us
1998-05-22T05:52:37.250Z,-17.82,-65.072,33,4.3,mb,,,,1.14,us,usp0008nhw,2014-11-07T01:05:15.219Z,"16 km SE of Totora, Bolivia",earthquake,,,,4,reviewed,us,us
1998-05-22T06:17:04.940Z,-17.987,-65.141,33,5.6,ms,,,,1.42,us,usp0008nhy,2022-04-29T17:27:16.510Z,"21 km ESE of Mizque, Bolivia",earthquake,,,,2,reviewed,us,us
1998-05-22T07:18:12.960Z,-17.819,-65.072,33,4.4,mb,,,,1.38,us,usp0008nj2,2014-11-07T01:05:15.238Z,"16 km SE of Totora, Bolivia",earthquake,,,,7,reviewed,us,us
1998-05-22T10:39:17.450Z,-17.836,-65.08,33,4.1,mb,,,,1.43,us,usp0008nj7,2014-11-07T01:05:15.247Z,"17 km SE of Totora, Bolivia",earthquake,,,,3,reviewed,us,us
1998-05-22T11:18:32.800Z,-17.742,-64.894,33,4.5,mb,,,,1.14,us,usp0008nj8,2014-11-07T01:05:15.248Z,"31 km E of Totora, Bolivia",earthquake,,,,8,reviewed,us,us
1998-05-22T13:59:17.210Z,-17.96,-65.382,33,4,mb,,,,1.4,us,usp0008njh,2014-11-07T01:05:15.275Z,"4 km WSW of Mizque, Bolivia",earthquake,,,,1,reviewed,us,us
1998-05-22T16:10:41.220Z,-17.682,-65.072,33,4.2,mb,,,,1.36,us,usp0008njq,2014-11-07T01:05:15.285Z,"13 km ENE of Totora, Bolivia",earthquake,,,,1,reviewed,us,us
1998-05-22T16:33:11.340Z,-18.061,-64.952,33,4.1,mb,,,,1.52,us,usp0008njs,2014-11-07T01:05:15.290Z,"28 km ENE of Aiquile, Bolivia",earthquake,,,,3,reviewed,us,us
1998-05-23T12:52:55.520Z,-18.03,-65.209,33,4.6,mb,,,,1.2,us,usp0008nkx,2014-11-07T01:05:15.429Z,"17 km SE of Mizque, Bolivia",earthquake,,,,15,reviewed,us,us
1998-05-24T02:05:30.000Z,-17.75,-65.127,33,4.2,mb,,,,1.01,us,usp0008nmz,2014-11-07T01:05:15.593Z,"7 km ESE of Totora, Bolivia",earthquake,,,,3,reviewed,us,us
1998-05-25T13:34:32.650Z,-18.016,-65.002,33,4.1,mb,,,,1.21,us,usp0008nq3,2014-11-07T01:05:15.838Z,"28 km NE of Aiquile, Bolivia",earthquake,,,,4,reviewed,us,us
1998-05-25T19:35:28.600Z,-18.018,-65.081,33,4.4,mb,,,,1.17,us,usp0008nqe,2014-11-07T01:05:15.877Z,"23 km NNE of Aiquile, Bolivia",earthquake,,,,2,reviewed,us,us
1998-05-26T01:08:17.900Z,-17.828,-65.374,33,5.4,mwc,,,,1.26,us,usp0008nqq,2022-04-29T17:27:47.721Z,"13 km NNW of Mizque, Bolivia",earthquake,,,,,reviewed,us,hrv
1998-05-29T11:23:51.410Z,-17.746,-65.273,33,5.4,mwc,,,,1.25,us,usp0008nxn,2022-04-29T17:28:14.594Z,"8 km WSW of Totora, Bolivia",earthquake,,,,,reviewed,us,hrv
1998-05-30T19:52:17.930Z,-17.798,-65.466,72.5,4.2,mb,,,,1.52,us,usp0008p1e,2014-11-07T01:05:17.267Z,"20 km NW of Mizque, Bolivia",earthquake,,20.1,,1,reviewed,us,us
1998-06-05T12:08:25.060Z,-17.995,-64.911,33,4.5,mb,,,,1.13,us,usp0008pce,2014-11-07T01:05:22.341Z,"36 km NE of Aiquile, Bolivia",earthquake,,,,12,reviewed,us,us
1998-07-02T13:45:58.120Z,-17.765,-65.099,33,4.8,mb,,,,1.19,us,usp0008qun,2014-11-07T01:05:31.299Z,"10 km ESE of Totora, Bolivia",earthquake,,,,27,reviewed,us,us
1998-07-03T10:33:11.740Z,-21.337,-66.543,224.8,4.5,mb,,,,0.89,us,usp0008qw7,2014-11-07T01:05:31.749Z,"55 km SW of Atocha, Bolivia",earthquake,,8.3,,5,reviewed,us,us
1998-08-21T07:23:18.790Z,-21.046,-67.549,191.1,4.5,mb,,,,1.24,us,usp0008tmq,2014-11-07T01:05:51.975Z,"99 km SW of Uyuni, Bolivia",earthquake,,,,27,reviewed,us,us
1998-08-25T19:48:47.310Z,-20.214,-68.287,150,4.3,mb,,,,1.3,us,usp0008tvn,2014-11-07T01:05:53.202Z,"141 km W of Colchani, Bolivia",earthquake,,,,5,reviewed,us,us
1998-09-01T05:57:01.570Z,-17.764,-64.984,33,4.4,mb,,,,1.42,us,usp0008u74,2014-11-07T01:05:57.514Z,"22 km E of Totora, Bolivia",earthquake,,,,5,reviewed,us,us
1998-10-23T05:05:59.350Z,-20.997,-67.24,200.2,3.9,mb,,,,0.99,us,usp0008wxd,2014-11-07T01:06:16.770Z,"73 km SW of Uyuni, Bolivia",earthquake,,8.4,,6,reviewed,us,us
1998-11-05T11:21:39.850Z,-20.991,-68.179,170,4.2,mb,,,,1.09,us,usp0008xn2,2014-11-07T01:06:23.783Z,"150 km WSW of Colchani, Bolivia",earthquake,,10.2,,14,reviewed,us,us
1998-11-06T12:24:07.240Z,-21.806,-67.162,209.9,5.3,mwc,,,,1.18,us,usp0008xqe,2016-11-09T23:54:24.617Z,"137 km SW of Atocha, Bolivia",earthquake,,,,,reviewed,us,hrv
1998-11-09T12:28:29.660Z,-22.181,-63.637,520.4,4.6,mb,,,,0.84,us,usp0008xx3,2014-11-07T01:06:25.611Z,"18 km SSE of Yacuiba, Bolivia",earthquake,,19.6,,2,reviewed,us,us
1998-12-10T13:44:10.470Z,-21.333,-66.702,142.6,3.8,mb,,,,1.54,us,usp0008ze1,2014-11-07T01:06:38.156Z,"66 km SW of Atocha, Bolivia",earthquake,,24.2,,1,reviewed,us,us
1999-01-02T18:00:44.750Z,-21.059,-68.005,171.9,4.6,mb,,,,0.98,us,usp00090hv,2014-11-07T01:06:45.775Z,"139 km WSW of Uyuni, Bolivia",earthquake,,21.8,,4,reviewed,us,us
1999-01-28T14:56:02.350Z,-20.811,-66.548,236.7,4,mb,,,,0.86,us,usp00091uq,2014-11-07T01:06:52.138Z,"36 km WNW of Atocha, Bolivia",earthquake,,12.7,,8,reviewed,us,us
1999-02-04T08:11:45.800Z,-20.864,-68.511,33,4.6,mb,,,,0.55,us,usp0009286,2014-11-07T01:06:58.219Z,"175 km WSW of Colchani, Bolivia",earthquake,,,,6,reviewed,us,us
1999-02-11T00:56:36.100Z,-17.054,-65.547,33,3.9,mb,,,,0.45,us,usp00092m1,2014-11-07T01:07:00.936Z,"42 km W of Chimoré, Bolivia",earthquake,,,,2,reviewed,us,us
1999-02-26T09:49:58.570Z,-21.762,-67.127,202.5,4.2,mb,,,,1.03,us,usp00093g4,2014-11-07T01:07:05.236Z,"131 km SW of Atocha, Bolivia",earthquake,,8.6,,6,reviewed,us,us
1999-03-05T12:53:32.530Z,-20.307,-68.457,182.8,4.2,mb,,,,1.35,us,usp00093wy,2014-11-07T01:07:10.720Z,"159 km W of Colchani, Bolivia",earthquake,,,,9,reviewed,us,us
1999-03-10T05:17:05.370Z,-22.067,-65.986,263.4,4.7,mb,,,,0.81,us,usp0009479,2014-11-07T01:07:12.592Z,"40 km W of Villazón, Bolivia",earthquake,,,,63,reviewed,us,us
1999-03-12T20:42:35.060Z,-19.292,-68.847,118.2,5.2,mwc,,,,0.93,us,usp00094d8,2016-11-09T22:04:12.454Z,"163 km SSW of Curahuara de Carangas, Bolivia",earthquake,,,,,reviewed,us,hrv
1999-04-04T16:29:26.860Z,-20.133,-66.492,263.1,3.5,mb,,,,1.07,us,usp00095sw,2014-11-07T01:07:23.052Z,"49 km ENE of Colchani, Bolivia",earthquake,,17.4,,1,reviewed,us,us
1999-04-09T19:18:34.630Z,-21.246,-66.461,246.1,3.9,mb,,,,0.55,us,usp000961c,2014-11-07T01:07:26.666Z,"42 km SW of Atocha, Bolivia",earthquake,,7.2,,3,reviewed,us,us
1999-04-09T20:56:33.310Z,-20.871,-66.289,267.3,4,mb,,,,0.66,us,usp000961k,2014-11-07T01:07:26.698Z,"9 km NW of Atocha, Bolivia",earthquake,,6.7,,6,reviewed,us,us
1999-04-11T14:09:03.180Z,-14.079,-67.846,33,4,mb,,,,1.24,us,usp000964e,2014-11-07T01:07:26.965Z,"52 km NW of Rurrenabaque, Bolivia",earthquake,,,,3,reviewed,us,us
1999-04-14T12:10:15.620Z,-21.814,-67.242,199.8,4.1,mb,,,,0.72,us,usp000969s,2014-11-07T01:07:28.202Z,"143 km SW of Atocha, Bolivia",earthquake,,7.9,,3,reviewed,us,us
1999-04-16T01:47:34.800Z,-20.22,-66.796,248.8,4.1,mb,,,,1.15,us,usp00096cf,2014-11-07T01:07:28.501Z,"16 km ENE of Colchani, Bolivia",earthquake,,9.3,,3,reviewed,us,us
1999-04-25T20:01:42.660Z,-18.571,-69.187,151.4,4.8,mb,,,,0.8,us,usp00096vs,2014-11-07T01:07:30.267Z,"111 km SW of Curahuara de Carangas, Bolivia",earthquake,,7.9,,2,reviewed,us,us
1999-05-01T06:57:18.150Z,-21.546,-66.721,224.8,3.5,mb,,,,0.66,us,usp000975d,2014-11-07T01:07:34.410Z,"85 km SW of Atocha, Bolivia",earthquake,,13.3,,4,reviewed,us,us
1999-05-06T12:08:34.260Z,-21.248,-67.064,201,4,mb,,,,0.79,us,usp00097eq,2014-11-07T01:07:38.044Z,"90 km SSW of Uyuni, Bolivia",earthquake,,7.2,,3,reviewed,us,us
1999-06-13T20:40:26.330Z,-22.016,-65.982,266.7,4.5,mb,,,,0.91,us,usp00099tv,2014-11-07T01:07:53.691Z,"40 km W of Villazón, Bolivia",earthquake,,4.9,,37,reviewed,us,us
1999-07-11T08:01:55.940Z,-18.002,-69.198,105.7,4,mb,,,,1.55,us,usp0009be0,2014-11-07T01:08:05.153Z,"82 km W of Curahuara de Carangas, Bolivia",earthquake,,17.7,,2,reviewed,us,us
1999-07-22T13:36:17.890Z,-20.033,-68.375,185.4,4.1,mb,,,,1.13,us,usp0009bz3,2014-11-07T01:08:07.636Z,"153 km WNW of Colchani, Bolivia",earthquake,,22.9,,3,reviewed,us,us
1999-07-22T17:54:53.520Z,-21.861,-65.977,269.3,4.3,mb,,,,1.08,us,usp0009bzb,2014-11-07T01:08:07.667Z,"46 km WNW of Villazón, Bolivia",earthquake,,5.6,,18,reviewed,us,us
1999-07-27T04:12:33.990Z,-21.194,-67.106,197.5,4.4,mb,,,,1.26,us,usp0009c5e,2014-11-07T01:08:08.379Z,"86 km SSW of Uyuni, Bolivia",earthquake,,6.6,,21,reviewed,us,us
1999-07-28T02:44:25.750Z,-19.659,-66.807,257.5,4.3,mb,,,,0.66,us,usp0009c6x,2014-11-07T01:08:08.605Z,"72 km N of Colchani, Bolivia",earthquake,,5,,2,reviewed,us,us
1999-08-13T05:06:41.610Z,-21.34,-66.631,230.9,4.3,mb,,,,1.37,us,usp0009cz4,2014-11-07T01:08:16.059Z,"61 km SW of Atocha, Bolivia",earthquake,,10.9,,2,reviewed,us,us
1999-08-13T07:13:57.480Z,-20.257,-68.492,143.4,4.5,mb,,,,0.93,us,usp0009cz9,2014-11-07T01:08:16.071Z,"162 km W of Colchani, Bolivia",earthquake,,8.2,,6,reviewed,us,us
1999-08-14T06:51:00.880Z,-21.004,-68.168,152.7,4.1,mb,,,,1.08,us,usp0009d0u,2014-11-07T01:08:16.334Z,"150 km WSW of Colchani, Bolivia",earthquake,,8.8,,5,reviewed,us,us
1999-08-15T07:09:59.950Z,-21.08,-67.439,190.6,4,mb,,,,1.17,us,usp0009d2a,2014-11-07T01:08:16.510Z,"93 km SW of Uyuni, Bolivia",earthquake,,7.3,,9,reviewed,us,us
1999-08-17T16:12:08.680Z,-21.948,-65.847,271.3,4.1,mb,,,,1.14,us,usp0009d7p,2014-11-07T01:08:17.240Z,"30 km WNW of Villazón, Bolivia",earthquake,,5.8,,10,reviewed,us,us
1999-08-20T19:01:46.810Z,-21.326,-66.645,221,4.7,mb,,,,0.9,us,usp0009ddf,2014-11-07T01:08:18.338Z,"61 km SW of Atocha, Bolivia",earthquake,,4.4,,39,reviewed,us,us
1999-08-24T07:01:08.090Z,-21.346,-66.663,223.9,4.4,mb,,,,1.19,us,usp0009djh,2014-11-07T01:08:19.621Z,"Potosi, Bolivia",earthquake,,7.2,,11,reviewed,us,us
1999-08-28T23:21:43.840Z,-21.03,-68.232,121.6,4.9,mb,,,,0.93,us,usp0009ds2,2014-11-07T01:08:21.061Z,"157 km WSW of Colchani, Bolivia",earthquake,,,,46,reviewed,us,us
1999-09-10T19:41:41.600Z,-20.819,-68.333,135.2,4.8,mb,,,,0.94,us,usp0009e9z,2014-11-07T01:08:28.034Z,"156 km WSW of Colchani, Bolivia",earthquake,,6.8,,24,reviewed,us,us
1999-09-15T03:01:24.340Z,-20.934,-67.275,218,6.4,mwc,,,,0.98,us,usp0009eex,2022-04-29T18:18:05.472Z,"70 km SW of Uyuni, Bolivia",earthquake,,,,,reviewed,us,hrv
1999-09-27T04:05:43.500Z,-20.93,-67.314,176.6,4.1,mb,,,,0.74,us,usp0009f37,2014-11-07T01:08:32.663Z,"72 km SW of Uyuni, Bolivia",earthquake,,8.8,,6,reviewed,us,us
1999-09-29T19:47:52.480Z,-20.748,-67.079,222,3.8,mb,,,,1.02,us,usp0009f6n,2014-11-07T01:08:33.738Z,"41 km SW of Uyuni, Bolivia",earthquake,,9,,1,reviewed,us,us
1999-10-30T11:26:50.740Z,-21.095,-67.763,194.6,4.1,mb,,,,1.2,us,usp0009gty,2014-11-07T01:08:47.312Z,"120 km SW of Uyuni, Bolivia",earthquake,,9.3,,5,reviewed,us,us
